region,product,date,revenue,units_sold,inventory,customer_count,churn_rate,promo_active
Southwest,ProductC,2025-04-14,9825.26,165,66.7,68,0.0387,0
Southwest,ProductC,2025-04-21,10126.51,174,60.3,57,0.0359,0
Southwest,ProductC,2025-04-28,10399.619999999999,168,72.9,55,0.0359,0
Southwest,ProductC,2025-05-05,10317.04,170,67.4,40,0.0333,0
Southwest,ProductC,2025-05-12,10756.4,201,75.1,52,0.0327,0
Southwest,ProductC,2025-05-19,10828.7,196,68.0,55,0.0297,0
Southwest,ProductC,2025-05-26,11568.03,198,82.3,58,0.0274,1
Southwest,ProductC,2025-06-02,13300.28,211,86.0,56,0.0368,1
Southwest,ProductC,2025-06-09,11242.13,188,65.1,55,0.0328,0
Southwest,ProductC,2025-06-16,11411.02,187,68.7,49,0.0348,0
Southwest,ProductC,2025-06-23,11140.869999999999,192,73.0,54,0.0306,0
Southwest,ProductC,2025-06-30,11315.84,182,78.6,50,0.0291,0
Southwest,ProductC,2025-07-07,11272.3,191,77.7,60,0.0352,0
Southwest,ProductC,2025-07-14,11344.09,207,87.1,44,0.0342,0
Southwest,ProductC,2025-07-21,11038.32,184,78.7,46,0.0389,0
Southwest,ProductC,2025-07-28,10945.46,189,73.4,54,0.035,0
Southwest,ProductC,2025-08-04,10741.43,188,75.7,64,0.0296,0
Southwest,ProductC,2025-08-11,11057.46,178,71.0,54,0.0359,0
Southwest,ProductC,2025-08-18,10960.19,182,55.1,40,0.0327,0
Southwest,ProductC,2025-08-25,10038.71,173,62.3,41,0.0343,0
Southwest,ProductC,2025-09-01,10546.55,174,78.9,52,0.0384,0
Southwest,ProductC,2025-09-08,10349.8,151,63.6,40,0.0395,0
Southwest,ProductC,2025-09-15,9817.14,166,61.3,46,0.034,0
Southwest,ProductC,2025-09-22,9831.48,165,65.0,52,0.0279,0
Southwest,ProductC,2025-09-29,9321.9,156,64.1,45,0.0297,0
Southwest,ProductC,2025-10-06,9420.84,156,67.0,48,0.0348,0
Southwest,ProductC,2025-10-13,9024.21,140,56.9,42,0.0344,0
Southwest,ProductC,2025-10-20,8851.31,153,59.7,24,0.0351,0
Southwest,ProductC,2025-10-27,8599.77,132,53.3,37,0.039,0
Southwest,ProductC,2025-11-03,8682.96,147,48.1,31,0.0333,0
Southwest,ProductC,2025-11-10,8169.46,119,46.9,30,0.0403,0
Southwest,ProductC,2025-11-17,7718.539999999999,125,39.6,38,0.0307,0
Southwest,ProductC,2025-11-24,7797.43,129,54.1,32,0.0361,0
Southwest,ProductC,2025-12-01,8675.39,147,51.0,55,0.0354,1
Southwest,ProductC,2025-12-08,9067.08,150,60.1,41,0.0375,1
Southwest,ProductC,2025-12-15,8807.62,158,57.9,39,0.0358,1
Southwest,ProductC,2025-12-22,9052.59,153,66.3,35,0.0316,1
Southwest,ProductC,2025-12-29,8892.51,160,53.7,42,0.0315,1
Southwest,ProductC,2026-01-05,2725.35,49,76.0,18,0.0435,1
Southwest,ProductD,2024-01-01,782.74,11,18.0,1,0.0314,0
Southwest,ProductD,2024-01-08,5624.79,92,40.3,12,0.04,0
Southwest,ProductD,2024-01-15,5641.88,93,26.6,21,0.0374,0
Southwest,ProductD,2024-01-22,5771.36,93,35.7,30,0.0321,0
Southwest,ProductD,2024-01-29,5730.14,89,33.1,32,0.0373,0
Southwest,ProductD,2024-02-05,5809.3,96,36.7,15,0.0375,0
Southwest,ProductD,2024-02-12,5903.41,105,43.0,23,0.0323,0
Southwest,ProductD,2024-02-19,6044.35,93,43.9,23,0.0378,0
Southwest,ProductD,2024-02-26,6290.610000000001,105,39.6,21,0.0361,0
Southwest,ProductD,2024-03-04,6115.84,103,32.0,23,0.0395,0
Southwest,ProductD,2024-03-11,6565.27,108,36.4,34,0.0314,0
Southwest,ProductD,2024-03-18,6772.5599999999995,103,39.7,26,0.0324,0
Southwest,ProductD,2024-03-25,6729.12,117,46.0,20,0.0401,0
Southwest,ProductD,2024-04-01,7169.57,123,52.7,14,0.0325,0
Southwest,ProductD,2024-04-08,7361.78,124,52.6,17,0.0367,0
Southwest,ProductD,2024-04-15,7290.139999999999,113,39.1,21,0.0364,0
Southwest,ProductD,2024-04-22,7362.04,119,39.4,41,0.0317,0
Southwest,ProductD,2024-04-29,7701.63,123,53.3,27,0.0359,0
Southwest,ProductD,2024-05-06,7824.54,129,52.9,25,0.0369,0
Southwest,ProductD,2024-05-13,8068.110000000001,129,45.0,35,0.0362,0
Southwest,ProductD,2024-05-20,7976.8,142,47.0,40,0.0374,0
Southwest,ProductD,2024-05-27,8949.19,142,68.4,42,0.0375,1
Southwest,ProductD,2024-06-03,9857.95,160,69.3,28,0.0251,1
Southwest,ProductD,2024-06-10,8474.26,137,53.1,43,0.0351,0
Southwest,ProductD,2024-06-17,8372.41,135,44.7,31,0.0344,0
Southwest,ProductD,2024-06-24,8210.82,131,47.6,40,0.036,0
Southwest,ProductD,2024-07-01,8115.219999999999,138,52.0,43,0.0329,0
Southwest,ProductD,2024-07-08,8383.07,134,53.4,40,0.0384,0
Southwest,ProductD,2024-07-15,8323.06,144,66.0,40,0.037,0
Southwest,ProductD,2024-07-22,8418.39,134,60.7,41,0.0346,0
Southwest,ProductD,2024-07-29,8378.43,148,57.1,36,0.0344,0
Southwest,ProductD,2024-08-05,8260.96,137,54.7,28,0.0342,0
Southwest,ProductD,2024-08-12,8093.84,137,63.3,38,0.0416,0
Southwest,ProductD,2024-08-19,8080.0,143,51.3,36,0.0303,0
Southwest,ProductD,2024-08-26,7814.0,132,55.4,51,0.0338,0
Southwest,ProductD,2024-09-02,7839.75,127,45.6,34,0.0368,0
Southwest,ProductD,2024-09-09,7532.27,138,45.4,35,0.0359,0
Southwest,ProductD,2024-09-16,7572.34,119,56.4,31,0.037,0
Southwest,ProductD,2024-09-23,7246.26,122,45.0,32,0.0363,0
Southwest,ProductD,2024-09-30,7165.09,123,45.7,37,0.0343,0
Southwest,ProductD,2024-10-07,6878.12,117,40.0,31,0.0365,0
Southwest,ProductD,2024-10-14,6682.2699999999995,114,45.3,38,0.0311,0
Southwest,ProductD,2024-10-21,6738.43,108,43.3,23,0.034,0
Southwest,ProductD,2024-10-28,6280.96,93,30.0,26,0.0263,0
Southwest,ProductD,2024-11-04,6182.46,93,31.3,18,0.0375,0
Southwest,ProductD,2024-11-11,5956.8099999999995,102,39.1,30,0.0259,0
Southwest,ProductD,2024-11-18,5929.63,98,30.6,13,0.033,0
Southwest,ProductD,2024-11-25,5711.09,84,38.4,20,0.0318,0
Southwest,ProductD,2024-12-02,6378.52,111,36.6,23,0.0346,1
Southwest,ProductD,2024-12-09,6750.7,102,37.7,22,0.0353,1
Southwest,ProductD,2024-12-16,6336.36,105,47.4,24,0.0351,1
Southwest,ProductD,2024-12-23,6982.68,120,47.6,33,0.0347,1
Southwest,ProductD,2024-12-30,6667.09,113,38.3,39,0.0403,1
Southwest,ProductD,2025-01-06,5741.89,94,34.9,16,0.0324,1
Southwest,ProductD,2025-01-13,5816.110000000001,103,44.9,33,0.0313,0
Southwest,ProductD,2025-01-20,5734.89,94,39.7,29,0.0325,0
Southwest,ProductD,2025-01-27,5744.12,95,38.3,29,0.0312,0
Southwest,ProductD,2025-02-03,5846.46,97,35.0,44,0.0333,0
Southwest,ProductD,2025-02-10,5731.94,100,40.7,19,0.0366,0
Southwest,ProductD,2025-02-17,6203.66,95,31.7,24,0.0354,0
Southwest,ProductD,2025-02-24,6003.88,99,41.3,25,0.038,0
Southwest,ProductD,2025-03-03,6421.87,109,43.4,37,0.0351,0
Southwest,ProductD,2025-03-10,6536.639999999999,94,35.1,21,0.0303,0
Southwest,ProductD,2025-03-17,6596.37,113,41.1,33,0.0366,0
Southwest,ProductD,2025-03-24,6794.86,117,50.4,35,0.0309,0
Southwest,ProductD,2025-03-31,6876.79,114,46.0,22,0.0332,0
Southwest,ProductD,2025-04-07,7217.04,116,49.0,36,0.0323,0
Southwest,ProductD,2025-04-14,7267.02,124,48.1,20,0.0367,0
Southwest,ProductD,2025-04-21,7210.08,127,37.6,34,0.0373,0
Southwest,ProductD,2025-04-28,7531.84,137,52.3,44,0.0325,0
Southwest,ProductD,2025-05-05,7651.38,136,53.4,46,0.0409,0
Southwest,ProductD,2025-05-12,7871.389999999999,132,53.0,40,0.0366,0
Southwest,ProductD,2025-05-19,8134.5,134,50.6,43,0.0356,0
Southwest,ProductD,2025-05-26,9181.53,154,61.7,41,0.0394,1
Southwest,ProductD,2025-06-02,9490.02,166,67.3,48,0.0392,1
Southwest,ProductD,2025-06-09,8070.75,132,50.4,43,0.0323,0
Southwest,ProductD,2025-06-16,8350.66,153,56.0,33,0.0331,0
Southwest,ProductD,2025-06-23,8552.81,157,60.4,43,0.0366,0
Southwest,ProductD,2025-06-30,8393.24,147,58.3,43,0.0351,0
Southwest,ProductD,2025-07-07,8411.89,137,47.9,33,0.0342,0
Southwest,ProductD,2025-07-14,8332.51,140,57.4,38,0.0396,0
Southwest,ProductD,2025-07-21,8502.92,145,59.6,33,0.0324,0
Southwest,ProductD,2025-07-28,8262.09,136,50.0,41,0.0358,0
Southwest,ProductD,2025-08-04,8128.98,134,51.7,42,0.0382,0
Southwest,ProductD,2025-08-11,8261.65,139,52.4,48,0.0351,0
Southwest,ProductD,2025-08-18,8007.41,131,48.1,44,0.03,0
Southwest,ProductD,2025-08-25,7517.42,116,42.1,28,0.035,0
Southwest,ProductD,2025-09-01,7927.34,131,53.1,34,0.0364,0
Southwest,ProductD,2025-09-08,7751.6,118,38.4,39,0.0339,0
Southwest,ProductD,2025-09-15,7312.87,130,53.1,34,0.0374,0
Southwest,ProductD,2025-09-22,7463.88,123,49.6,39,0.0339,0
Southwest,ProductD,2025-09-29,7120.21,120,41.7,41,0.0263,0
Southwest,ProductD,2025-10-06,6845.93,119,43.7,35,0.0278,0
Southwest,ProductD,2025-10-13,6726.56,111,42.0,31,0.0309,0
Southwest,ProductD,2025-10-20,6772.23,106,46.0,26,0.0369,0
Southwest,ProductD,2025-10-27,6513.63,115,45.0,31,0.0311,0
Southwest,ProductD,2025-11-03,6106.46,102,33.6,12,0.0321,0
Southwest,ProductD,2025-11-10,6127.88,98,35.0,23,0.0356,0
Southwest,ProductD,2025-11-17,6031.96,104,39.3,32,0.0358,0
Southwest,ProductD,2025-11-24,5837.65,90,27.1,22,0.0347,0
Southwest,ProductD,2025-12-01,6761.84,102,38.3,31,0.0288,1
Southwest,ProductD,2025-12-08,6688.35,110,41.4,29,0.0347,1
Southwest,ProductD,2025-12-15,6564.85,105,50.6,25,0.0338,1
Southwest,ProductD,2025-12-22,6684.11,98,38.6,31,0.0371,1
Southwest,ProductD,2025-12-29,6444.59,103,44.6,33,0.0379,1
Southwest,ProductD,2026-01-05,2130.4,44,61.5,6,0.0381,1
Southwest,ProductE,2024-01-01,588.98,7,31.0,0,0.0458,0
Southwest,ProductE,2024-01-08,3678.1400000000003,58,19.6,13,0.0398,0
Southwest,ProductE,2024-01-15,3833.81,58,19.9,16,0.0369,0
Southwest,ProductE,2024-01-22,3769.77,64,29.9,22,0.0334,0
Southwest,ProductE,2024-01-29,3894.16,64,27.7,13,0.0365,0
Southwest,ProductE,2024-02-05,3899.79,63,27.6,12,0.041,0
Southwest,ProductE,2024-02-12,4033.29,64,21.3,17,0.039,0
Southwest,ProductE,2024-02-19,4087.4700000000003,63,31.3,22,0.0341,0
Southwest,ProductE,2024-02-26,4061.5099999999998,65,17.4,11,0.0389,0
Southwest,ProductE,2024-03-04,4251.89,79,26.0,22,0.0384,0
Southwest,ProductE,2024-03-11,4293.18,72,21.7,19,0.0341,0
Southwest,ProductE,2024-03-18,4524.35,77,31.0,36,0.0309,0
Southwest,ProductE,2024-03-25,4615.92,80,33.7,22,0.0359,0
Southwest,ProductE,2024-04-01,4506.72,73,26.0,31,0.0381,0
Southwest,ProductE,2024-04-08,4714.43,76,23.7,12,0.0359,0
Southwest,ProductE,2024-04-15,4907.55,81,24.4,17,0.0313,0
Southwest,ProductE,2024-04-22,4895.45,83,33.0,32,0.0382,0
Southwest,ProductE,2024-04-29,5075.89,83,33.3,30,0.037,0
Southwest,ProductE,2024-05-06,5222.06,92,34.4,16,0.0399,0
Southwest,ProductE,2024-05-13,5167.77,81,31.6,13,0.0307,0
Southwest,ProductE,2024-05-20,5431.09,85,28.6,15,0.031,0
Southwest,ProductE,2024-05-27,5806.24,89,29.1,29,0.0347,1
Southwest,ProductE,2024-06-03,6251.17,115,44.6,50,0.0337,1
Southwest,ProductE,2024-06-10,5542.17,90,30.7,25,0.0329,0
Southwest,ProductE,2024-06-17,5628.110000000001,82,34.6,19,0.0354,0
Southwest,ProductE,2024-06-24,5475.72,93,38.3,11,0.03,0
Southwest,ProductE,2024-07-01,5692.74,89,27.9,14,0.0359,0
Southwest,ProductE,2024-07-08,5553.03,94,24.6,23,0.0441,0
Southwest,ProductE,2024-07-15,5660.59,88,35.6,14,0.0351,0
Southwest,ProductE,2024-07-22,5359.13,90,34.7,30,0.0353,0
Southwest,ProductE,2024-07-29,5383.1,93,34.4,17,0.0344,0
Southwest,ProductE,2024-08-05,5536.78,77,28.9,33,0.037,0
Southwest,ProductE,2024-08-12,5366.78,86,44.3,14,0.0312,0
Southwest,ProductE,2024-08-19,5468.610000000001,88,35.4,18,0.0382,0
Southwest,ProductE,2024-08-26,5082.4400000000005,80,36.4,27,0.041,0
Southwest,ProductE,2024-09-02,5233.32,76,34.4,23,0.0303,0
Southwest,ProductE,2024-09-09,5032.530000000001,78,37.4,21,0.0334,0
Southwest,ProductE,2024-09-16,5060.72,82,37.7,17,0.0388,0
Southwest,ProductE,2024-09-23,4947.54,77,34.0,14,0.0329,0
Southwest,ProductE,2024-09-30,4672.1,71,28.1,26,0.0337,0
Southwest,ProductE,2024-10-07,4556.77,72,29.7,13,0.0386,0
Southwest,ProductE,2024-10-14,4378.57,70,24.0,11,0.0275,0
Southwest,ProductE,2024-10-21,4461.2,68,30.6,21,0.0321,0
Southwest,ProductE,2024-10-28,4329.02,75,33.3,18,0.0332,0
Southwest,ProductE,2024-11-04,4284.5,66,23.9,8,0.0403,0
Southwest,ProductE,2024-11-11,4126.48,67,27.6,16,0.0446,0
Southwest,ProductE,2024-11-18,4016.84,68,31.9,18,0.0361,0
Southwest,ProductE,2024-11-25,4037.15,68,29.1,12,0.0369,0
Southwest,ProductE,2024-12-02,4292.24,68,22.3,29,0.0279,1
Southwest,ProductE,2024-12-09,4623.28,84,36.4,18,0.0355,1
Southwest,ProductE,2024-12-16,4275.06,63,16.9,27,0.029,1
Southwest,ProductE,2024-12-23,4640.76,83,29.9,12,0.0349,1
Southwest,ProductE,2024-12-30,4377.36,77,30.0,24,0.0307,1
Southwest,ProductE,2025-01-06,3931.1800000000003,56,17.0,11,0.0316,1
Southwest,ProductE,2025-01-13,3717.34,54,22.3,12,0.0322,0
Southwest,ProductE,2025-01-20,3787.08,59,14.0,28,0.0323,0
Southwest,ProductE,2025-01-27,3913.21,61,27.7,9,0.039,0
Southwest,ProductE,2025-02-03,3896.0299999999997,68,22.6,12,0.037,0
Southwest,ProductE,2025-02-10,4061.07,69,26.3,21,0.0343,0
Southwest,ProductE,2025-02-17,4057.71,68,29.7,18,0.0324,0
Southwest,ProductE,2025-02-24,3942.82,58,10.1,11,0.0355,0
Southwest,ProductE,2025-03-03,4174.33,64,20.4,14,0.0346,0
Southwest,ProductE,2025-03-10,4273.5599999999995,64,30.4,24,0.0343,0
Southwest,ProductE,2025-03-17,4269.58,74,22.0,17,0.0399,0
Southwest,ProductE,2025-03-24,4464.25,74,20.9,27,0.0301,0
Southwest,ProductE,2025-03-31,4662.03,72,31.0,10,0.0343,0
Southwest,ProductE,2025-04-07,4712.35,83,31.4,27,0.0368,0
Southwest,ProductE,2025-04-14,5110.400000000001,82,23.9,19,0.0351,0
Southwest,ProductE,2025-04-21,4983.65,82,30.9,22,0.0359,0
Southwest,ProductE,2025-04-28,5054.52,77,21.6,24,0.0337,0
Southwest,ProductE,2025-05-05,5430.82,75,32.1,19,0.0303,0
Southwest,ProductE,2025-05-12,5371.79,91,38.9,26,0.0379,0
Southwest,ProductE,2025-05-19,5405.63,86,28.7,34,0.0333,0
Southwest,ProductE,2025-05-26,5943.6,103,45.9,22,0.0371,1
Southwest,ProductE,2025-06-02,6341.82,111,35.1,35,0.0336,1
Southwest,ProductE,2025-06-09,5346.58,76,27.3,20,0.0387,0
Southwest,ProductE,2025-06-16,5577.02,85,29.0,27,0.0293,0
Southwest,ProductE,2025-06-23,5542.95,89,32.1,12,0.0367,0
Southwest,ProductE,2025-06-30,5626.71,83,26.7,14,0.0378,0
Southwest,ProductE,2025-07-07,5442.87,89,28.1,16,0.0372,0
Southwest,ProductE,2025-07-14,5725.4400000000005,91,40.3,23,0.039,0
Southwest,ProductE,2025-07-21,5446.09,95,34.7,20,0.0293,0
Southwest,ProductE,2025-07-28,5618.09,88,33.1,12,0.0373,0
Southwest,ProductE,2025-08-04,5497.63,79,27.3,25,0.0307,0
Southwest,ProductE,2025-08-11,5237.89,90,30.6,25,0.035,0
Southwest,ProductE,2025-08-18,5225.89,91,42.3,28,0.0392,0
Southwest,ProductE,2025-08-25,5358.13,81,25.1,28,0.0347,0
Southwest,ProductE,2025-09-01,5227.64,95,31.7,23,0.0355,0
Southwest,ProductE,2025-09-08,5142.12,85,26.3,18,0.0412,0
Southwest,ProductE,2025-09-15,4889.44,80,38.0,22,0.0311,0
Southwest,ProductE,2025-09-22,4840.67,88,29.3,21,0.0412,0
Southwest,ProductE,2025-09-29,4669.71,69,22.7,19,0.0299,0
Southwest,ProductE,2025-10-06,4617.74,74,22.9,22,0.0373,0
Southwest,ProductE,2025-10-13,4589.63,72,29.4,17,0.0394,0
Southwest,ProductE,2025-10-20,4403.65,69,19.4,17,0.036,0
Southwest,ProductE,2025-10-27,4344.97,65,27.4,1,0.0329,0
Southwest,ProductE,2025-11-03,4274.54,67,21.7,20,0.0357,0
Southwest,ProductE,2025-11-10,4069.3199999999997,65,36.6,15,0.0362,0
Southwest,ProductE,2025-11-17,4149.6,69,23.0,6,0.0345,0
Southwest,ProductE,2025-11-24,3936.4,64,30.3,12,0.0402,0
Southwest,ProductE,2025-12-01,4237.29,67,29.7,23,0.032,1
Southwest,ProductE,2025-12-08,4638.58,75,24.6,18,0.0299,1
Southwest,ProductE,2025-12-15,4260.65,64,30.1,13,0.0312,1
Southwest,ProductE,2025-12-22,4564.86,68,29.9,8,0.037,1
Southwest,ProductE,2025-12-29,4472.9400000000005,66,33.4,12,0.0356,1
Southwest,ProductE,2026-01-05,1335.04,22,25.0,10,0.0304,1
West,ProductA,2024-01-01,2479.31,33,80.0,9,0.0405,0
West,ProductA,2024-01-08,17468.66,295,109.3,80,0.031,0
West,ProductA,2024-01-15,17170.58,285,98.4,93,0.0391,0
West,ProductA,2024-01-22,17000.82,278,105.1,97,0.0297,0
West,ProductA,2024-01-29,17694.78,292,116.9,71,0.0293,0
West,ProductA,2024-02-05,18727.600000000002,306,115.4,65,0.04,0
West,ProductA,2024-02-12,18997.37,300,110.4,101,0.0342,0
West,ProductA,2024-02-19,19072.03,335,126.1,112,0.0339,0
West,ProductA,2024-02-26,19092.71,318,115.7,95,0.0384,0
West,ProductA,2024-03-04,19682.83,332,125.9,86,0.0365,0
West,ProductA,2024-03-11,20456.13,323,122.4,96,0.032,0
West,ProductA,2024-03-18,21067.74,363,120.9,107,0.0385,0
West,ProductA,2024-03-25,21242.39,379,149.3,108,0.0413,0
West,ProductA,2024-04-01,21789.02,383,166.0,99,0.0372,0
West,ProductA,2024-04-08,22869.98,382,162.7,109,0.0288,0
West,ProductA,2024-04-15,22742.64,388,143.1,107,0.0369,0
West,ProductA,2024-04-22,23545.87,425,155.1,137,0.0334,0
West,ProductA,2024-04-29,24019.4,420,153.6,122,0.0348,0
West,ProductA,2024-05-06,24245.72,406,150.7,108,0.0301,0
West,ProductA,2024-05-13,24592.92,439,167.4,127,0.0297,0
West,ProductA,2024-05-20,24587.52,422,151.4,118,0.0315,0
West,ProductA,2024-05-27,28646.78,504,195.0,154,0.0378,1
West,ProductA,2024-06-03,30636.57,523,224.3,183,0.0308,1
West,ProductA,2024-06-10,25925.84,459,180.7,151,0.0353,0
West,ProductA,2024-06-17,25640.09,429,163.4,139,0.0305,0
West,ProductA,2024-06-24,26770.2,465,179.1,159,0.0432,0
West,ProductA,2024-07-01,26771.55,462,173.4,138,0.0389,0
West,ProductA,2024-07-08,26272.809999999998,405,168.4,132,0.0329,0
West,ProductA,2024-07-15,26292.72,467,186.3,139,0.0426,0
West,ProductA,2024-07-22,25742.77,461,184.0,146,0.0337,0
West,ProductA,2024-07-29,25992.18,406,170.1,110,0.0339,0
West,ProductA,2024-08-05,28285.7,463,168.4,133,0.036,0
West,ProductA,2024-08-12,39194.36,686,259.4,203,0.0328,0
West,ProductA,2024-08-19,38939.55,752,312.6,222,0.0322,0
West,ProductA,2024-08-26,36371.45,666,277.3,205,0.0327,0
West,ProductA,2024-09-02,24321.46,433,168.3,143,0.0356,0
West,ProductA,2024-09-09,23811.54,419,165.9,129,0.0347,0
West,ProductA,2024-09-16,23051.9,402,169.0,129,0.0344,0
West,ProductA,2024-09-23,23213.79,433,180.1,137,0.0357,0
West,ProductA,2024-09-30,21383.13,375,141.1,108,0.0333,0
West,ProductA,2024-10-07,21458.49,349,146.0,109,0.0389,0
West,ProductA,2024-10-14,21169.74,347,157.4,100,0.0355,0
West,ProductA,2024-10-21,20109.260000000002,366,154.1,109,0.0342,0
West,ProductA,2024-10-28,20333.73,345,133.1,103,0.0351,0
West,ProductA,2024-11-04,20411.92,368,137.9,83,0.0391,0
West,ProductA,2024-11-11,18735.89,322,123.1,95,0.0334,0
West,ProductA,2024-11-18,18225.27,315,133.4,82,0.0392,0
West,ProductA,2024-11-25,18471.2,287,108.7,89,0.0367,0
West,ProductA,2024-12-02,20400.64,325,122.1,113,0.0331,1
West,ProductA,2024-12-09,21494.07,370,154.4,103,0.0296,1
West,ProductA,2024-12-16,19319.0,339,128.0,95,0.0346,1
West,ProductA,2024-12-23,21732.87,390,157.6,101,0.042,1
West,ProductA,2024-12-30,21734.84,382,147.0,112,0.0318,1
West,ProductA,2025-01-06,18556.28,291,119.0,70,0.034,1
West,ProductA,2025-01-13,17942.31,320,127.4,89,0.0364,0
West,ProductA,2025-01-20,18094.36,294,115.7,83,0.034,0
West,ProductA,2025-01-27,18236.89,326,136.7,99,0.0356,0
West,ProductA,2025-02-03,18405.86,320,125.4,81,0.0362,0
West,ProductA,2025-02-10,18397.96,268,109.4,78,0.0365,0
West,ProductA,2025-02-17,18699.84,322,117.7,97,0.0342,0
West,ProductA,2025-02-24,19226.37,335,126.0,99,0.0332,0
West,ProductA,2025-03-03,19822.0,323,116.1,107,0.0332,0
West,ProductA,2025-03-10,20025.13,345,129.1,92,0.04,0
West,ProductA,2025-03-17,20502.45,356,132.4,104,0.0321,0
West,ProductA,2025-03-24,21515.010000000002,333,124.3,82,0.0324,0
West,ProductA,2025-03-31,21800.260000000002,381,142.1,114,0.0358,0
West,ProductA,2025-04-07,22040.91,393,142.0,124,0.027,0
West,ProductA,2025-04-14,22633.78,373,138.6,121,0.0366,0
West,ProductA,2025-04-21,23404.84,420,182.1,124,0.0401,0
West,ProductA,2025-04-28,23407.2,389,139.1,117,0.0337,0
West,ProductA,2025-05-05,24527.73,384,156.3,105,0.0371,0
West,ProductA,2025-05-12,24428.08,441,181.1,140,0.0388,0
West,ProductA,2025-05-19,24830.54,433,170.6,148,0.0343,0
West,ProductA,2025-05-26,28631.64,478,173.6,132,0.0328,1
West,ProductA,2025-06-02,30116.95,514,208.3,152,0.0343,1
West,ProductA,2025-06-09,25889.85,429,161.9,151,0.0339,0
West,ProductA,2025-06-16,25837.57,427,147.7,104,0.0306,0
West,ProductA,2025-06-23,26972.11,458,167.6,127,0.0319,0
West,ProductA,2025-06-30,26589.2,496,205.9,121,0.0368,0
West,ProductA,2025-07-07,26831.629999999997,444,165.7,143,0.0369,0
West,ProductA,2025-07-14,25512.39,422,185.9,119,0.0291,0
West,ProductA,2025-07-21,26705.82,482,171.0,137,0.0368,0
West,ProductA,2025-07-28,25328.85,424,170.0,141,0.0351,0
West,ProductA,2025-08-04,25937.31,460,172.6,153,0.0325,0
West,ProductA,2025-08-11,25791.16,406,144.7,121,0.0398,0
West,ProductA,2025-08-18,25739.93,414,165.7,118,0.0336,0
West,ProductA,2025-08-25,24709.38,442,173.9,125,0.0336,0
West,ProductA,2025-09-01,23838.96,402,177.0,118,0.0316,0
West,ProductA,2025-09-08,24402.99,399,177.4,138,0.0365,0
West,ProductA,2025-09-15,23502.8,449,163.9,149,0.036,0
West,ProductA,2025-09-22,22808.28,401,169.9,123,0.0276,0
West,ProductA,2025-09-29,22262.84,339,123.6,83,0.0364,0
West,ProductA,2025-10-06,22891.79,381,166.1,112,0.0354,0
West,ProductA,2025-10-13,21278.21,326,120.9,89,0.0352,0
West,ProductA,2025-10-20,20914.13,349,143.1,80,0.0355,0
West,ProductA,2025-10-27,20747.510000000002,381,137.3,113,0.0371,0
West,ProductA,2025-11-03,19977.34,341,136.3,109,0.0333,0
West,ProductA,2025-11-10,19471.87,351,136.9,119,0.0393,0
West,ProductA,2025-11-17,18160.66,293,114.6,90,0.0314,0
West,ProductA,2025-11-24,18278.36,318,121.9,95,0.036,0
West,ProductA,2025-12-01,20726.97,320,121.6,106,0.0378,1
West,ProductA,2025-12-08,21432.45,365,170.9,105,0.0383,1
West,ProductA,2025-12-15,20348.84,370,141.0,110,0.0364,1
West,ProductA,2025-12-22,21529.53,349,146.6,104,0.0367,1
West,ProductA,2025-12-29,21456.79,364,129.1,114,0.0381,1
West,ProductA,2026-01-05,5969.01,116,122.5,28,0.0323,1
West,ProductB,2024-01-01,1960.75,27,100.0,11,0.021,0
West,ProductB,2024-01-08,14368.09,217,90.0,74,0.0412,0
West,ProductB,2024-01-15,15182.119999999999,284,110.4,87,0.0349,0
West,ProductB,2024-01-22,14832.45,244,96.0,67,0.0364,0
West,ProductB,2024-01-29,15509.07,239,83.9,67,0.0402,0
West,ProductB,2024-02-05,15780.560000000001,251,96.1,59,0.0304,0
West,ProductB,2024-02-12,15728.82,241,89.7,80,0.0363,0
West,ProductB,2024-02-19,16344.3,268,101.3,93,0.0372,0
West,ProductB,2024-02-26,16254.869999999999,291,116.6,81,0.0377,0
West,ProductB,2024-03-04,16387.32,284,105.4,72,0.0374,0
West,ProductB,2024-03-11,17569.77,293,113.4,87,0.0395,0
West,ProductB,2024-03-18,17597.44,323,109.9,123,0.0334,0
West,ProductB,2024-03-25,17836.31,279,114.6,90,0.0351,0
West,ProductB,2024-04-01,18623.59,292,114.6,88,0.0332,0
West,ProductB,2024-04-08,18690.97,319,126.0,87,0.0312,0
West,ProductB,2024-04-15,19342.04,322,107.4,99,0.0387,0
West,ProductB,2024-04-22,19042.4,326,133.4,84,0.0315,0
West,ProductB,2024-04-29,19624.02,314,120.7,106,0.0298,0
West,ProductB,2024-05-06,20330.25,315,131.7,85,0.037,0
West,ProductB,2024-05-13,20560.45,317,121.0,95,0.0359,0
West,ProductB,2024-05-20,20463.42,339,142.9,85,0.0381,0
West,ProductB,2024-05-27,23534.94,374,150.1,108,0.034,1
West,ProductB,2024-06-03,25982.06,411,148.3,123,0.0328,1
West,ProductB,2024-06-10,21302.39,343,137.0,97,0.0334,0
West,ProductB,2024-06-17,21936.51,370,139.7,108,0.0368,0
West,ProductB,2024-06-24,22306.45,386,146.0,119,0.0311,0
West,ProductB,2024-07-01,22397.93,413,169.9,124,0.0406,0
West,ProductB,2024-07-08,22165.6,350,128.9,93,0.0306,0
West,ProductB,2024-07-15,21962.8,405,150.4,120,0.0298,0
