date,region,product,revenue,units_sold,inventory,customer_count,churn_rate,promo_active
2024-06-22,Southwest,ProductE,715.98,11,20,0,0.0251,0
2024-06-22,West,ProductA,3280.42,67,179,26,0.0399,0
2024-06-22,West,ProductB,2618.16,35,60,9,0.029,0
2024-06-22,West,ProductC,2177.29,29,101,6,0.0476,0
2024-06-22,West,ProductD,1730.54,25,68,3,0.0226,0
2024-06-22,West,ProductE,1172.11,15,43,6,0.0259,0
2024-06-23,Midwest,ProductA,2473.01,33,103,11,0.0255,0
2024-06-23,Midwest,ProductB,1951.8,40,141,9,0.0453,0
2024-06-23,Midwest,ProductC,1585.01,27,82,6,0.0458,0
2024-06-23,Midwest,ProductD,1319.5,19,50,10,0.0426,0
2024-06-23,Midwest,ProductE,895.23,18,31,1,0.0265,0
2024-06-23,Northeast,ProductA,3728.31,58,195,18,0.041,0
2024-06-23,Northeast,ProductB,3196.38,63,168,15,0.02,0
2024-06-23,Northeast,ProductC,2409.07,43,113,13,0.0468,0
2024-06-23,Northeast,ProductD,1882.02,26,91,8,0.0268,0
2024-06-23,Northeast,ProductE,1149.5,19,35,3,0.0341,0
2024-06-23,Southeast,ProductA,2969.21,62,117,13,0.0214,0
2024-06-23,Southeast,ProductB,2639.02,52,145,12,0.0236,0
2024-06-23,Southeast,ProductC,2022.91,33,72,9,0.0314,0
2024-06-23,Southeast,ProductD,1531.68,31,95,11,0.023,0
2024-06-23,Southeast,ProductE,1043.27,16,63,8,0.0267,0
2024-06-23,Southwest,ProductA,2103.26,37,106,7,0.0498,0
2024-06-23,Southwest,ProductB,2054.64,40,130,13,0.0273,0
2024-06-23,Southwest,ProductC,1370.78,19,58,9,0.044,0
2024-06-23,Southwest,ProductD,1056.33,22,81,9,0.0281,0
2024-06-23,Southwest,ProductE,751.61,11,12,1,0.0271,0
2024-06-23,West,ProductA,3418.69,52,128,13,0.0476,0
2024-06-23,West,ProductB,2915.1,48,123,10,0.0288,0
2024-06-23,West,ProductC,2114.57,28,77,5,0.0457,0
2024-06-23,West,ProductD,1656.64,26,73,7,0.0406,0
2024-06-23,West,ProductE,1151.62,16,29,7,0.0322,0
2024-06-24,Midwest,ProductA,2739.78,43,107,16,0.0364,0
2024-06-24,Midwest,ProductB,2445.36,43,102,16,0.02,0
2024-06-24,Midwest,ProductC,1819.44,37,87,13,0.0247,0
2024-06-24,Midwest,ProductD,1393.51,30,76,8,0.0229,0
2024-06-24,Midwest,ProductE,911.77,13,7,3,0.0482,0
2024-06-24,Northeast,ProductA,4236.61,71,186,17,0.0485,0
2024-06-24,Northeast,ProductB,3715.71,54,163,20,0.0204,0
2024-06-24,Northeast,ProductC,2774.09,42,107,17,0.032,0
2024-06-24,Northeast,ProductD,2148.87,45,128,12,0.0269,0
2024-06-24,Northeast,ProductE,1608.01,23,57,8,0.0219,0
2024-06-24,Southeast,ProductA,3513.12,52,147,20,0.0296,0
2024-06-24,Southeast,ProductB,3008.53,48,136,10,0.0398,0
2024-06-24,Southeast,ProductC,2245.29,40,101,6,0.0222,0
2024-06-24,Southeast,ProductD,1627.63,26,99,6,0.0328,0
2024-06-24,Southeast,ProductE,1088.54,23,67,3,0.0416,0
2024-06-24,Southwest,ProductA,2678.48,58,180,14,0.0489,0
2024-06-24,Southwest,ProductB,1992.31,32,89,5,0.0306,0
2024-06-24,Southwest,ProductC,1531.12,21,68,7,0.0405,0
2024-06-24,Southwest,ProductD,1214.31,16,60,3,0.0235,0
2024-06-24,Southwest,ProductE,845.19,17,63,1,0.0257,0
2024-06-24,West,ProductA,4271.74,68,199,25,0.0484,0
2024-06-24,West,ProductB,3380.39,59,176,14,0.0322,0
2024-06-24,West,ProductC,2872.4,46,137,20,0.0249,0
2024-06-24,West,ProductD,2009.1,33,99,15,0.0381,0
2024-06-24,West,ProductE,1295.31,19,29,9,0.0402,0
2024-06-25,Midwest,ProductA,2997.17,53,172,16,0.0211,0
2024-06-25,Midwest,ProductB,2403.91,35,127,7,0.0385,0
2024-06-25,Midwest,ProductC,2092.61,28,89,13,0.039,0
2024-06-25,Midwest,ProductD,1479.18,22,42,4,0.0267,0
2024-06-25,Midwest,ProductE,886.76,17,49,8,0.0416,0
2024-06-25,Northeast,ProductA,4485.01,60,190,20,0.0391,0
2024-06-25,Northeast,ProductB,3441.34,68,161,23,0.0236,0
2024-06-25,Northeast,ProductC,2971.49,63,216,17,0.0346,0
2024-06-25,Northeast,ProductD,2199.54,39,135,11,0.0337,0
2024-06-25,Northeast,ProductE,1475.04,20,50,4,0.02,0
2024-06-25,Southeast,ProductA,3528.62,61,186,19,0.0293,0
2024-06-25,Southeast,ProductB,2988.66,46,103,11,0.0372,0
2024-06-25,Southeast,ProductC,2242.01,35,103,11,0.0227,0
2024-06-25,Southeast,ProductD,1776.05,25,78,9,0.0407,0
2024-06-25,Southeast,ProductE,1187.27,25,76,9,0.0322,0
2024-06-25,Southwest,ProductA,2523.76,45,112,14,0.0477,0
2024-06-25,Southwest,ProductB,2027.06,30,57,8,0.0222,0
2024-06-25,Southwest,ProductC,1825.3,25,77,4,0.0478,0
2024-06-25,Southwest,ProductD,1262.88,20,58,10,0.0412,0
2024-06-25,Southwest,ProductE,797.05,11,40,4,0.0268,0
2024-06-25,West,ProductA,3805.42,75,184,31,0.0248,0
2024-06-25,West,ProductB,3434.33,59,133,17,0.0496,0
2024-06-25,West,ProductC,2763.59,39,95,12,0.0386,0
2024-06-25,West,ProductD,1992.09,32,76,11,0.0318,0
2024-06-25,West,ProductE,1283.99,17,33,9,0.029,0
2024-06-26,Midwest,ProductA,2975.56,42,99,16,0.0213,0
2024-06-26,Midwest,ProductB,2128.08,39,118,10,0.0479,0
2024-06-26,Midwest,ProductC,1941.8,39,129,10,0.0447,0
2024-06-26,Midwest,ProductD,1538.63,31,99,7,0.0241,0
2024-06-26,Midwest,ProductE,988.32,20,53,4,0.0458,0
2024-06-26,Northeast,ProductA,4168.37,58,203,21,0.0358,0
2024-06-26,Northeast,ProductB,3502.0,53,139,17,0.0244,0
2024-06-26,Northeast,ProductC,2773.93,59,147,15,0.0382,0
2024-06-26,Northeast,ProductD,2166.04,36,134,13,0.0401,0
2024-06-26,Northeast,ProductE,1406.95,23,68,11,0.0457,0
2024-06-26,Southeast,ProductA,3262.8,61,130,22,0.0202,0
2024-06-26,Southeast,ProductB,2854.52,39,94,9,0.0407,0
2024-06-26,Southeast,ProductC,2286.38,47,139,16,0.0298,0
2024-06-26,Southeast,ProductD,1703.03,23,77,9,0.0389,0
2024-06-26,Southeast,ProductE,1189.0,17,36,9,0.0376,0
2024-06-26,Southwest,ProductA,2473.37,52,123,13,0.0311,0
2024-06-26,Southwest,ProductB,2094.38,29,66,7,0.0449,0
2024-06-26,Southwest,ProductC,1661.85,33,92,9,0.0457,0
2024-06-26,Southwest,ProductD,1273.19,25,52,8,0.0322,0
2024-06-26,Southwest,ProductE,921.39,14,12,5,0.0335,0
2024-06-26,West,ProductA,3924.93,55,166,17,0.0257,0
2024-06-26,West,ProductB,3360.59,53,151,11,0.0489,0
2024-06-26,West,ProductC,2581.4,41,116,7,0.0477,0
2024-06-26,West,ProductD,1866.75,29,83,11,0.0308,0
2024-06-26,West,ProductE,1290.55,23,54,5,0.0316,0
2024-06-27,Midwest,ProductA,2944.2,44,139,9,0.026,0
2024-06-27,Midwest,ProductB,2556.71,52,191,13,0.027,0
2024-06-27,Midwest,ProductC,1979.84,40,85,9,0.0497,0
2024-06-27,Midwest,ProductD,1456.67,28,81,4,0.0266,0
2024-06-27,Midwest,ProductE,891.84,16,37,3,0.0408,0
2024-06-27,Northeast,ProductA,4441.03,71,175,21,0.044,0
2024-06-27,Northeast,ProductB,3580.21,62,182,20,0.021,0
2024-06-27,Northeast,ProductC,2782.98,40,132,10,0.0413,0
2024-06-27,Northeast,ProductD,2169.36,30,87,12,0.0426,0
2024-06-27,Northeast,ProductE,1558.37,21,48,3,0.0227,0
2024-06-27,Southeast,ProductA,3389.11,52,138,12,0.0219,0
2024-06-27,Southeast,ProductB,2845.23,53,169,21,0.0452,0
2024-06-27,Southeast,ProductC,2293.45,49,125,14,0.045,0
2024-06-27,Southeast,ProductD,1650.75,22,43,9,0.0383,0
2024-06-27,Southeast,ProductE,1085.79,20,52,3,0.0425,0
2024-06-27,Southwest,ProductA,2446.73,35,109,12,0.0209,0
2024-06-27,Southwest,ProductB,2336.78,43,150,8,0.0214,0
2024-06-27,Southwest,ProductC,1807.76,29,77,4,0.044,0
2024-06-27,Southwest,ProductD,1218.08,17,64,5,0.0205,0
2024-06-27,Southwest,ProductE,811.49,13,41,0,0.0439,0
2024-06-27,West,ProductA,4406.46,67,163,16,0.048,0
2024-06-27,West,ProductB,3747.53,82,278,25,0.0344,0
2024-06-27,West,ProductC,2434.7,38,104,7,0.047,0
2024-06-27,West,ProductD,1775.82,38,101,12,0.0217,0
2024-06-27,West,ProductE,1342.4,18,34,7,0.0375,0
2024-06-28,Midwest,ProductA,2850.15,54,138,13,0.0484,0
2024-06-28,Midwest,ProductB,2359.76,39,108,16,0.0431,0
2024-06-28,Midwest,ProductC,1974.22,41,81,16,0.0226,0
2024-06-28,Midwest,ProductD,1544.68,33,97,10,0.0213,0
2024-06-28,Midwest,ProductE,1050.24,15,53,2,0.0442,0
2024-06-28,Northeast,ProductA,4295.0,79,267,29,0.0444,0
2024-06-28,Northeast,ProductB,3871.46,58,189,16,0.0465,0
2024-06-28,Northeast,ProductC,3040.92,51,156,17,0.0475,0
2024-06-28,Northeast,ProductD,2280.23,35,100,14,0.0278,0
2024-06-28,Northeast,ProductE,1440.29,29,73,3,0.0459,0
2024-06-28,Southeast,ProductA,3378.23,46,105,11,0.0362,0
2024-06-28,Southeast,ProductB,2759.92,45,155,13,0.0403,0
2024-06-28,Southeast,ProductC,2295.87,35,94,9,0.0219,0
2024-06-28,Southeast,ProductD,1632.28,32,99,4,0.0375,0
2024-06-28,Southeast,ProductE,1198.72,18,28,2,0.0285,0
2024-06-28,Southwest,ProductA,2548.88,52,109,20,0.0472,0
2024-06-28,Southwest,ProductB,2338.7,31,99,5,0.0367,0
2024-06-28,Southwest,ProductC,1708.09,33,71,9,0.0245,0
2024-06-28,Southwest,ProductD,1130.09,23,59,6,0.0406,0
2024-06-28,Southwest,ProductE,858.04,16,37,5,0.0487,0
2024-06-28,West,ProductA,4056.69,60,113,19,0.0493,0
2024-06-28,West,ProductB,3308.98,70,217,22,0.0345,0
2024-06-28,West,ProductC,2317.42,35,109,8,0.0379,0
2024-06-28,West,ProductD,1979.54,35,85,10,0.0276,0
2024-06-28,West,ProductE,1349.94,24,71,4,0.0469,0
2024-06-29,Midwest,ProductA,2409.09,34,59,8,0.0246,0
2024-06-29,Midwest,ProductB,2055.45,35,125,7,0.0225,0
2024-06-29,Midwest,ProductC,1726.25,24,46,6,0.0372,0
2024-06-29,Midwest,ProductD,1212.64,16,37,3,0.0221,0
2024-06-29,Midwest,ProductE,858.43,11,30,3,0.0266,0
2024-06-29,Northeast,ProductA,3681.39,50,172,22,0.0362,0
2024-06-29,Northeast,ProductB,2947.14,57,188,22,0.0333,0
2024-06-29,Northeast,ProductC,2321.26,32,77,11,0.0356,0
2024-06-29,Northeast,ProductD,1894.85,31,80,8,0.0281,0
2024-06-29,Northeast,ProductE,1190.09,26,44,10,0.0384,0
2024-06-29,Southeast,ProductA,2637.73,46,121,17,0.0384,0
2024-06-29,Southeast,ProductB,2484.33,34,94,12,0.0349,0
2024-06-29,Southeast,ProductC,2098.27,32,101,9,0.039,0
2024-06-29,Southeast,ProductD,1422.9,27,74,8,0.0295,0
2024-06-29,Southeast,ProductE,896.44,17,18,7,0.0342,0
2024-06-29,Southwest,ProductA,2102.69,34,66,11,0.0232,0
2024-06-29,Southwest,ProductB,1750.15,27,66,8,0.0282,0
2024-06-29,Southwest,ProductC,1394.05,22,70,7,0.0247,0
2024-06-29,Southwest,ProductD,1066.32,15,32,1,0.0228,0
2024-06-29,Southwest,ProductE,716.17,10,20,0,0.0289,0
2024-06-29,West,ProductA,3246.97,65,153,14,0.041,0
2024-06-29,West,ProductB,2803.56,49,118,16,0.0416,0
2024-06-29,West,ProductC,2275.61,45,112,8,0.0417,0
2024-06-29,West,ProductD,1732.46,26,90,7,0.0313,0
2024-06-29,West,ProductE,1152.61,20,37,9,0.0394,0
2024-06-30,Midwest,ProductA,2478.54,49,124,13,0.0331,0
2024-06-30,Midwest,ProductB,2004.3,40,102,12,0.0292,0
2024-06-30,Midwest,ProductC,1552.28,33,80,12,0.036,0
2024-06-30,Midwest,ProductD,1151.34,16,26,2,0.0481,0
2024-06-30,Midwest,ProductE,804.08,11,34,5,0.046,0
2024-06-30,Northeast,ProductA,3736.8,57,207,13,0.0361,0
2024-06-30,Northeast,ProductB,3045.64,42,115,16,0.0497,0
2024-06-30,Northeast,ProductC,2449.1,45,103,13,0.0233,0
2024-06-30,Northeast,ProductD,1757.85,32,70,12,0.0293,0
2024-06-30,Northeast,ProductE,1158.5,21,64,0,0.02,0
2024-06-30,Southeast,ProductA,2738.53,39,102,9,0.0475,0
2024-06-30,Southeast,ProductB,2318.93,38,109,6,0.045,0
2024-06-30,Southeast,ProductC,2125.63,35,98,10,0.0391,0
2024-06-30,Southeast,ProductD,1607.09,30,118,7,0.0433,0
2024-06-30,Southeast,ProductE,956.33,19,55,9,0.0289,0
2024-06-30,Southwest,ProductA,2024.61,44,74,15,0.0424,0
2024-06-30,Southwest,ProductB,1779.42,29,60,6,0.0462,0
2024-06-30,Southwest,ProductC,1336.28,29,93,9,0.0254,0
2024-06-30,Southwest,ProductD,987.9,18,43,4,0.0413,0
2024-06-30,Southwest,ProductE,737.67,10,20,0,0.0325,0
2024-06-30,West,ProductA,3571.73,74,237,23,0.0448,0
2024-06-30,West,ProductB,2570.93,44,138,13,0.0283,0
2024-06-30,West,ProductC,2139.97,32,71,15,0.0409,0
2024-06-30,West,ProductD,1824.32,37,119,10,0.0463,0
2024-06-30,West,ProductE,1173.58,20,27,3,0.025,0
2024-07-01,Midwest,ProductA,2880.27,41,112,12,0.0383,0
2024-07-01,Midwest,ProductB,2505.78,52,143,11,0.0491,0
2024-07-01,Midwest,ProductC,1987.73,35,79,13,0.0418,0
2024-07-01,Midwest,ProductD,1427.22,30,68,4,0.0429,0
2024-07-01,Midwest,ProductE,1044.77,14,11,3,0.0345,0
2024-07-01,Northeast,ProductA,4222.32,60,118,12,0.043,0
2024-07-01,Northeast,ProductB,3239.45,69,165,18,0.033,0
2024-07-01,Northeast,ProductC,2968.69,42,142,14,0.0457,0
2024-07-01,Northeast,ProductD,2087.11,41,96,10,0.0465,0
2024-07-01,Northeast,ProductE,1403.17,23,84,10,0.0465,0
2024-07-01,Southeast,ProductA,3316.98,64,188,22,0.0424,0
2024-07-01,Southeast,ProductB,3100.13,51,165,16,0.0489,0
2024-07-01,Southeast,ProductC,2261.68,31,89,6,0.0253,0
2024-07-01,Southeast,ProductD,1821.82,31,59,13,0.049,0
2024-07-01,Southeast,ProductE,1202.42,24,97,4,0.0399,0
2024-07-01,Southwest,ProductA,2417.51,32,90,12,0.0393,0
2024-07-01,Southwest,ProductB,2086.34,34,68,11,0.0253,0
2024-07-01,Southwest,ProductC,1746.95,26,109,7,0.0245,0
2024-07-01,Southwest,ProductD,1176.76,20,56,9,0.032,0
2024-07-01,Southwest,ProductE,850.93,15,25,0,0.0372,0
2024-07-01,West,ProductA,3759.35,66,198,18,0.0389,0
2024-07-01,West,ProductB,3172.01,56,154,20,0.047,0
2024-07-01,West,ProductC,2610.28,42,103,16,0.028,0
2024-07-01,West,ProductD,2129.65,31,93,6,0.0333,0
2024-07-01,West,ProductE,1371.14,23,44,6,0.0233,0
2024-07-02,Midwest,ProductA,3067.03,44,129,20,0.0339,0
2024-07-02,Midwest,ProductB,2428.46,45,129,12,0.0303,0
2024-07-02,Midwest,ProductC,1771.45,31,82,6,0.0232,0
2024-07-02,Midwest,ProductD,1371.02,24,66,11,0.028,0
2024-07-02,Midwest,ProductE,984.15,18,42,2,0.0392,0
2024-07-02,Northeast,ProductA,4033.61,84,217,30,0.0385,0
2024-07-02,Northeast,ProductB,3239.01,51,173,21,0.0298,0
2024-07-02,Northeast,ProductC,2711.21,42,134,14,0.0203,0
2024-07-02,Northeast,ProductD,2327.6,39,87,13,0.0458,0
2024-07-02,Northeast,ProductE,1340.34,29,62,9,0.0429,0
2024-07-02,Southeast,ProductA,3577.33,62,197,19,0.0219,0
2024-07-02,Southeast,ProductB,2580.37,44,112,13,0.0369,0
2024-07-02,Southeast,ProductC,2231.52,36,89,7,0.0404,0
2024-07-02,Southeast,ProductD,1799.02,34,89,7,0.0371,0
2024-07-02,Southeast,ProductE,1095.84,19,57,0,0.0441,0
2024-07-02,Southwest,ProductA,2475.53,34,79,16,0.04,0
2024-07-02,Southwest,ProductB,2066.19,44,104,11,0.0362,0
2024-07-02,Southwest,ProductC,1634.2,31,102,13,0.045,0
2024-07-02,Southwest,ProductD,1290.42,19,37,4,0.0495,0
2024-07-02,Southwest,ProductE,848.13,16,26,0,0.0436,0
2024-07-02,West,ProductA,3577.69,51,167,17,0.0251,0
2024-07-02,West,ProductB,3235.52,46,141,11,0.0242,0
2024-07-02,West,ProductC,2501.81,42,97,18,0.0381,0
2024-07-02,West,ProductD,2057.25,43,129,18,0.036,0
2024-07-02,West,ProductE,1219.67,23,46,8,0.02,0
2024-07-03,Midwest,ProductA,2853.47,52,182,22,0.0379,0
2024-07-03,Midwest,ProductB,2422.37,52,144,18,0.0486,0
2024-07-03,Midwest,ProductC,1818.32,29,106,7,0.0312,0
2024-07-03,Midwest,ProductD,1461.01,27,47,12,0.0433,0
2024-07-03,Midwest,ProductE,895.48,18,53,7,0.0331,0
2024-07-03,Northeast,ProductA,4245.01,58,116,16,0.0404,0
2024-07-03,Northeast,ProductB,3558.13,53,185,16,0.0378,0
2024-07-03,Northeast,ProductC,2709.62,38,104,5,0.0205,0
2024-07-03,Northeast,ProductD,2294.28,30,82,11,0.0367,0
2024-07-03,Northeast,ProductE,1408.56,20,56,2,0.0362,0
2024-07-03,Southeast,ProductA,3705.59,52,198,16,0.0371,0
2024-07-03,Southeast,ProductB,2785.59,46,142,8,0.0206,0
2024-07-03,Southeast,ProductC,2249.88,46,134,12,0.0393,0
2024-07-03,Southeast,ProductD,1702.18,36,65,5,0.0328,0
2024-07-03,Southeast,ProductE,1113.4,15,15,5,0.0476,0
2024-07-03,Southwest,ProductA,2331.78,36,90,8,0.0447,0
2024-07-03,Southwest,ProductB,2108.42,40,76,13,0.0449,0
2024-07-03,Southwest,ProductC,1667.28,22,68,5,0.0265,0
2024-07-03,Southwest,ProductD,1177.33,23,74,4,0.0217,0
2024-07-03,Southwest,ProductE,839.77,12,12,6,0.0484,0
2024-07-03,West,ProductA,4079.79,68,160,23,0.0253,0
2024-07-03,West,ProductB,3560.07,48,122,10,0.03,0
2024-07-03,West,ProductC,2693.84,52,172,11,0.0332,0
2024-07-03,West,ProductD,1871.65,40,104,16,0.0317,0
2024-07-03,West,ProductE,1274.4,20,60,10,0.0379,0
2024-07-04,Midwest,ProductA,2677.67,48,105,14,0.0371,0
2024-07-04,Midwest,ProductB,2184.06,42,97,8,0.0261,0
2024-07-04,Midwest,ProductC,1965.03,35,92,6,0.0267,0
2024-07-04,Midwest,ProductD,1482.82,30,65,14,0.0436,0
2024-07-04,Midwest,ProductE,940.56,14,32,3,0.0476,0
2024-07-04,Northeast,ProductA,5978.79,127,387,42,0.0477,1
2024-07-04,Northeast,ProductB,4574.43,71,196,29,0.0432,1
2024-07-04,Northeast,ProductC,3257.6,53,140,21,0.0296,1
2024-07-04,Northeast,ProductD,2627.08,42,108,8,0.0292,1
2024-07-04,Northeast,ProductE,1695.91,30,111,10,0.0322,1
2024-07-04,Southeast,ProductA,4680.74,85,214,34,0.022,1
2024-07-04,Southeast,ProductB,3296.89,70,225,22,0.0293,1
2024-07-04,Southeast,ProductC,2845.18,48,126,17,0.0429,1
2024-07-04,Southeast,ProductD,2019.94,36,64,10,0.0359,1
2024-07-04,Southeast,ProductE,1350.35,20,62,8,0.0338,1
2024-07-04,Southwest,ProductA,2595.62,40,122,15,0.0345,0
2024-07-04,Southwest,ProductB,2193.87,31,66,11,0.0369,0
2024-07-04,Southwest,ProductC,1691.85,35,100,9,0.0288,0
2024-07-04,Southwest,ProductD,1282.9,18,38,4,0.0333,0
2024-07-04,Southwest,ProductE,753.04,13,25,1,0.0377,0
2024-07-04,West,ProductA,3752.11,50,148,15,0.0342,0
2024-07-04,West,ProductB,3154.98,51,96,11,0.022,0
2024-07-04,West,ProductC,2771.72,40,125,16,0.0203,0
2024-07-04,West,ProductD,1829.04,26,87,9,0.0219,0
2024-07-04,West,ProductE,1290.34,25,63,3,0.0298,0
2024-07-05,Midwest,ProductA,2738.75,37,131,5,0.0215,0
2024-07-05,Midwest,ProductB,2476.58,50,117,18,0.0419,0
2024-07-05,Midwest,ProductC,1730.73,27,82,6,0.0452,0
2024-07-05,Midwest,ProductD,1421.46,20,29,4,0.0392,0
2024-07-05,Midwest,ProductE,920.59,12,21,0,0.0204,0
2024-07-05,Northeast,ProductA,5085.53,93,196,26,0.0376,1
2024-07-05,Northeast,ProductB,4496.12,62,192,20,0.0492,1
2024-07-05,Northeast,ProductC,3613.39,57,154,12,0.0407,1
2024-07-05,Northeast,ProductD,2237.03,36,89,15,0.0373,1
2024-07-05,Northeast,ProductE,1677.72,32,97,6,0.0249,1
2024-07-05,Southeast,ProductA,4439.74,72,203,22,0.0471,1
2024-07-05,Southeast,ProductB,3709.21,68,177,12,0.0433,1
2024-07-05,Southeast,ProductC,2493.69,36,138,10,0.0417,1
2024-07-05,Southeast,ProductD,2105.64,36,102,13,0.0447,1
2024-07-05,Southeast,ProductE,1385.18,25,91,7,0.0356,1
2024-07-05,Southwest,ProductA,2706.68,38,66,17,0.0274,0
2024-07-05,Southwest,ProductB,2025.6,27,58,10,0.0283,0
2024-07-05,Southwest,ProductC,1657.11,22,56,9,0.0207,0
2024-07-05,Southwest,ProductD,1314.73,19,61,4,0.0453,0
2024-07-05,Southwest,ProductE,837.56,13,34,0,0.0334,0
2024-07-05,West,ProductA,4251.57,77,226,29,0.049,0
2024-07-05,West,ProductB,3068.02,42,129,13,0.0438,0
2024-07-05,West,ProductC,2675.16,52,142,12,0.0357,0
2024-07-05,West,ProductD,2024.1,35,103,15,0.0418,0
2024-07-05,West,ProductE,1311.72,20,47,9,0.0426,0
2024-07-06,Midwest,ProductA,2486.23,37,103,10,0.0314,0
2024-07-06,Midwest,ProductB,2167.16,37,110,17,0.0407,0
2024-07-06,Midwest,ProductC,1718.89,28,64,11,0.0263,0
2024-07-06,Midwest,ProductD,1305.36,24,89,5,0.0388,0
2024-07-06,Midwest,ProductE,796.55,12,35,0,0.0452,0
2024-07-06,Northeast,ProductA,4057.18,72,177,18,0.0477,1
2024-07-06,Northeast,ProductB,3934.0,76,244,23,0.0449,1
2024-07-06,Northeast,ProductC,2785.46,46,140,8,0.0339,1
2024-07-06,Northeast,ProductD,2175.0,31,106,14,0.0402,1
2024-07-06,Northeast,ProductE,1403.03,20,61,10,0.0375,1
2024-07-06,Southeast,ProductA,3265.38,44,127,9,0.0495,1
2024-07-06,Southeast,ProductB,2853.13,44,105,16,0.0417,1
2024-07-06,Southeast,ProductC,2296.37,49,147,10,0.0439,1
2024-07-06,Southeast,ProductD,1741.64,26,38,5,0.0464,1
2024-07-06,Southeast,ProductE,1254.2,18,39,9,0.0303,1
2024-07-06,Southwest,ProductA,2138.77,40,111,15,0.0457,0
2024-07-06,Southwest,ProductB,1639.09,26,66,10,0.0313,0
2024-07-06,Southwest,ProductC,1599.63,35,122,9,0.0356,0
2024-07-06,Southwest,ProductD,990.78,17,57,10,0.0411,0
2024-07-06,Southwest,ProductE,695.0,12,12,5,0.05,0
2024-07-06,West,ProductA,3475.31,60,172,13,0.0335,0
2024-07-06,West,ProductB,2636.74,50,159,9,0.0446,0
2024-07-06,West,ProductC,2459.6,47,134,16,0.0304,0
2024-07-06,West,ProductD,1734.35,24,69,8,0.0318,0
2024-07-06,West,ProductE,1158.71,17,34,5,0.0352,0
2024-07-07,Midwest,ProductA,2507.25,33,77,10,0.0449,0
2024-07-07,Midwest,ProductB,2067.13,30,100,4,0.0241,0
2024-07-07,Midwest,ProductC,1632.21,27,71,10,0.0206,0
2024-07-07,Midwest,ProductD,1167.57,15,48,3,0.0496,0
2024-07-07,Midwest,ProductE,807.7,11,20,0,0.0446,0
2024-07-07,Northeast,ProductA,4427.7,60,175,18,0.0361,1
2024-07-07,Northeast,ProductB,3802.94,52,126,20,0.0493,1
2024-07-07,Northeast,ProductC,2793.26,60,198,17,0.0241,1
2024-07-07,Northeast,ProductD,2116.71,46,97,10,0.0327,1
2024-07-07,Northeast,ProductE,1400.95,23,67,2,0.0403,1
2024-07-07,Southeast,ProductA,3219.4,52,134,11,0.0438,1
2024-07-07,Southeast,ProductB,3122.39,50,159,20,0.0349,1
2024-07-07,Southeast,ProductC,2312.64,34,94,5,0.0388,1
2024-07-07,Southeast,ProductD,1744.67,38,101,6,0.0429,1
2024-07-07,Southeast,ProductE,1181.7,18,55,2,0.0296,1
2024-07-07,Southwest,ProductA,2192.89,32,96,5,0.0234,0
2024-07-07,Southwest,ProductB,1780.62,24,53,2,0.0462,0
2024-07-07,Southwest,ProductC,1420.85,19,42,3,0.024,0
2024-07-07,Southwest,ProductD,1082.04,20,35,8,0.0279,0
2024-07-07,Southwest,ProductE,746.0,11,32,6,0.0468,0
2024-07-07,West,ProductA,3026.75,44,135,18,0.0292,0
2024-07-07,West,ProductB,2886.06,56,144,21,0.022,0
2024-07-07,West,ProductC,2234.04,37,99,8,0.0424,0
2024-07-07,West,ProductD,1553.69,21,44,8,0.0321,0
2024-07-07,West,ProductE,1164.6,17,36,6,0.0228,0
2024-07-08,Midwest,ProductA,2928.42,51,138,16,0.0265,0
2024-07-08,Midwest,ProductB,2378.1,40,88,14,0.0408,0
2024-07-08,Midwest,ProductC,1904.72,38,112,11,0.0211,0
2024-07-08,Midwest,ProductD,1559.44,24,81,7,0.0468,0
2024-07-08,Midwest,ProductE,988.9,17,27,5,0.0259,0
2024-07-08,Northeast,ProductA,5641.15,84,220,26,0.0202,1
2024-07-08,Northeast,ProductB,4192.31,89,202,20,0.0407,1
2024-07-08,Northeast,ProductC,3577.85,67,188,19,0.0311,1
2024-07-08,Northeast,ProductD,2600.67,37,91,10,0.0345,1
2024-07-08,Northeast,ProductE,1652.16,34,114,15,0.0425,1
2024-07-08,Southeast,ProductA,4040.35,68,195,13,0.0342,1
2024-07-08,Southeast,ProductB,3597.95,48,157,16,0.0261,1
2024-07-08,Southeast,ProductC,2616.62,55,168,21,0.0243,1
2024-07-08,Southeast,ProductD,2007.39,37,138,10,0.0264,1
2024-07-08,Southeast,ProductE,1375.91,28,95,12,0.0258,1
2024-07-08,Southwest,ProductA,2686.66,43,118,20,0.0353,0
2024-07-08,Southwest,ProductB,2018.36,28,66,12,0.0256,0
2024-07-08,Southwest,ProductC,1744.55,38,111,8,0.0477,0
2024-07-08,Southwest,ProductD,1244.87,18,72,6,0.05,0
2024-07-08,Southwest,ProductE,833.53,17,31,5,0.0489,0
2024-07-08,West,ProductA,4109.59,55,171,17,0.0339,0
2024-07-08,West,ProductB,3624.21,57,111,18,0.0273,0
2024-07-08,West,ProductC,2897.75,52,173,12,0.0208,0
2024-07-08,West,ProductD,1997.66,33,85,7,0.0426,0
2024-07-08,West,ProductE,1453.26,31,97,13,0.0233,0
2024-07-09,Midwest,ProductA,3143.82,65,205,20,0.0487,0
2024-07-09,Midwest,ProductB,2200.79,36,115,14,0.0442,0
